,X0,X1,y
131,-2.749083675443591,4.355353520204339,5
132,-5.63558579130782,6.0924724206713465,6
133,-2.1344931632082442,1.0663639383689119,4
134,-9.873775373965032,4.874274739680018,7
135,-6.312504966647009,-3.0435228904183336,3
136,-7.807655716617158,4.446436307519557,7
137,-2.740270598394026,5.131963873324697,0
138,-2.940901357490696,1.3064043651240618,4
139,-10.83928184162959,-7.106705997554253,1
140,-2.440111059308596,3.2739440454441526,5
141,-7.478915303303396,7.410401333516809,6
142,-1.9648632559596626,3.5987712917055963,5
143,-7.437902375972795,-9.485533398140474,2
144,-8.177196473864146,-7.422082735065482,2
145,-5.484982362713406,8.357078584554314,6
146,-9.91286273239444,4.616487150358937,7
147,-5.532454198691094,-4.220056667430316,3
148,-7.436946864667698,-8.068930713713755,2
149,-1.6060949667476616,4.005979109872224,5
150,-1.5488798301290392,2.6282131281551337,5
151,-9.976540675064953,-3.5246898077293185,1
152,-5.775880452789593,8.530970720241214,6
153,-3.216501463813551,3.7940477405588173,0
154,-3.058372724614996,4.488257687648778,0
155,-2.895798704135241,1.109627748624298,4
156,-7.0948180604929885,-8.86216481826462,2
157,-8.35875090049914,-5.278839813058191,1
158,-6.250844597176219,7.8720058333299905,6
159,-8.664560413185237,4.070599499973597,7
160,-2.90498257462132,2.047382914128489,4
161,-6.306622751508539,-7.749504027546429,2
162,-9.30218278099132,2.8852853259859383,7
163,-8.49467768690844,3.633954792587058,7
164,-7.046564918786333,-8.276623614623011,2
165,-9.391308559349264,-1.6596309350060268,1
166,-7.406525434956448,-8.725253991837139,2
167,-10.01516745548928,-3.221946030238139,1
168,-10.268240429420663,4.641932832372049,7
169,-6.201634548769054,6.675084614949574,6
170,-8.793798547642048,3.363883551974151,7
171,-1.490292869681327,0.7626910880598083,4
172,-1.0209204478095062,3.9777237994599908,5
173,-2.365303952815993,0.42937531274962965,4
174,-10.017859283702933,3.2381063661838305,7
175,-5.787885418972799,-3.8531250854086423,3
176,-5.8455384101922885,7.335017379212254,6
177,-1.4007682784017066,5.134705209972932,5
178,-9.723885412986533,-4.123432110049053,1
179,-1.646207229601343,3.7117962735559353,0
180,-7.60158760186501,-8.7866027721617,2
181,-10.671021290590247,2.7431731864908095,7
182,-2.292210809662429,1.5552605085695768,4
183,-0.32810279336092774,4.119182005367143,0
184,-1.7943530352442432,5.455708159595729,0
185,-6.277888010404139,-4.186658168370364,3
186,-5.33457686732809,-4.500078925977936,3
187,-8.184573482395084,2.5431299497549977,7
188,-9.415703854915575,1.1248156659082604,7
189,-2.7567142662038817,5.245124616071539,0
190,-6.676961068757421,-6.683740396817649,2
191,-5.273289350162124,7.823421729249836,6
192,-0.6145654962746221,5.0150045673280115,0
193,-7.723548046118154,-3.130162334350071,3
194,-6.486471646924937,-9.049358540870529,2
195,-2.6150182350452824,3.047699412792774,5
196,-3.478369253814937,3.224007521566155,5
197,-8.71511106417036,3.8696393983037707,7
198,-10.069955326597901,2.428239188584839,7
199,-5.4259932529388735,-9.198226293692258,2
200,-1.8027556509557572,5.439473647792912,0
201,-9.450982237736675,-4.430730209595866,1
202,-11.147435291794244,-3.5277259677521675,1
203,-1.0942868109173787,0.3884176595411049,4
204,-7.781526209626097,-8.861883098852372,2
205,-9.656023904780215,-4.078521211950234,1
206,-6.3050338796930605,7.869731248386912,6
207,-1.1733267015548416,0.8887720358872823,4
208,0.08444014018953339,4.7086599971010115,5
209,-8.366020990022305,-3.092457306344775,1
210,-1.0049797533618192,4.355301421235497,0
211,-0.9208360562754763,0.266797893455067,4
212,-7.822333217060898,-8.51587402339147,2
213,-9.066456824884982,-3.003539732151875,1
214,-1.8684541393232976,4.993113060025359,0
215,-5.860888604574779,-7.892428039038232,2
216,-10.644107671764116,2.2404222116364823,7
217,-2.163533855090837,4.424445760493988,0
218,-1.0801564982148637,1.5822568275035707,4
219,-9.375806670920742,2.9968535572814297,7
220,-5.1608430305657755,-3.9666370016678947,3
221,-6.154545625940573,-2.2687655536122815,3
222,-5.480220144070304,-7.017744135828022,2
223,-2.4662449606959926,-0.22312760515849672,4
224,-6.698745523686709,-2.2922546604859546,3
225,-7.4802382232792475,7.262560611966703,6
226,-7.713990131490654,-3.9823956004784433,3
227,-2.0835684639055883,4.669707719262753,5
228,-1.7549910773726012,6.3565296873793,5
229,-10.288031373372455,2.539848681419577,7
230,-9.272161985574368,-4.277552766848416,1
231,-3.532969175331435,1.766965937198109,4
232,-1.2491054904155479,5.371120098714701,5
233,-1.642395179574431,3.9773475906080678,0
234,-2.7768702545837973,4.640905566660254,0
235,-9.147635178062247,3.4868605615414565,7
236,-2.9793747251164655,2.722257294555198,5
237,-5.919078332943553,6.984642773054089,6
238,-0.6410074311806375,5.637048068797887,0
239,-9.080380192650932,-7.789133858010307,2
240,-6.531390630857011,-1.9241142968401093,3
241,-9.978540286982767,3.04959787042491,7
242,-3.7496046308726374,0.031348180040553175,4
243,-4.879837069707616,8.785345172864595,6
244,-0.3195820729938339,0.59577670280677,4
245,-4.937883943635418,8.632062667796726,6
246,-1.8074792861053264,4.964905685996505,5
247,-7.042954248820713,-4.1490592779643505,3
248,-11.095795649074132,-3.1947114843417563,1
249,-1.5515290886361741,4.435907487813927,0
250,-5.346975919507001,-1.124506001883336,3
251,-1.209342163910674,5.033926951596272,0
252,-2.351220657673829,4.0097363419871845,0
253,-1.292328092064655,5.639389061219399,0
254,-7.166591297418887,-9.952527234175431,2
255,-8.431026302556957,-4.191096645508568,1
256,-5.514544025423179,-3.8858493580858724,3
257,-9.604837586963413,-9.043189614945081,2
258,-11.266571462826901,-2.1945891972793703,1
259,-9.58744228381211,3.703116674270621,7
260,-7.152042633758194,-3.1329462589792176,3
261,-1.990843075881148,4.793029013976253,0
262,-10.353125994145243,-3.8544063013307084,1
263,-8.374250400360015,-2.796904940969558,1
264,-0.34624178405980643,5.965137659893129,5
265,-10.200406411360564,-3.807696730076717,1
266,-1.9517593620261249,-0.11461185805159213,4
267,-7.612197362578289,-2.1634928556426183,3
268,-10.00944671802966,-4.6638492220301595,1
269,-6.437920778659432,-2.507600514828324,3
270,-8.866517289701013,2.3721766991178206,7
271,-5.421407903472703,8.20420886598984,6
272,-0.3988804211108661,2.7807112838487287,4
273,-1.3272313058551501,4.5869877704803885,5
274,-11.109002567098692,3.3626351466034814,7
275,-6.107661263443612,6.815896790562628,6
276,-9.002008562242597,-4.581811100117996,1
277,-2.8628671494875064,5.4904528906723655,5
278,-5.838614256545718,-1.880342854957517,3
279,-2.51717532449156,0.365377832570095,4
280,-5.792348907565974,6.458374731799907,6
281,-6.7601044996000015,7.067635945067674,6
282,-3.981401292700167,7.311067679420926,6
283,-0.8062786839928973,3.9934605591321293,0
284,-0.5461929701710051,3.1731102176832398,5
285,-8.121983283328449,-3.2737348236102597,3
286,-4.276110854047472,8.457592937939326,6
287,-10.373876449251807,2.3557185450092577,7
288,-3.4154855461813716,5.121279466328977,0
289,-8.20218659493185,-8.956300770777522,2
290,-1.6405557343104715,3.8256199565479627,5
291,-1.5636342326684671,1.0021018831930237,4
292,-10.562257013147539,4.741401583334708,7
293,-3.4290304007089376,4.224777179975326,5
294,-1.5827612996096978,5.464962327767312,5
295,-7.124762640509392,-3.1037758878009747,3
296,-9.344303317186728,2.6710036081104533,7
297,-7.92143055402519,-2.1517420222464585,3
298,-8.099345164857688,-8.492587875205317,2
299,-11.198868158906551,-4.252443514124349,1
300,-5.1933098519363785,-2.0879995333645818,3
301,-3.5548268534249856,4.496218986287813,0
302,-2.9865396015206533,3.8598903802728497,5
303,-6.856418622711661,-4.245161051433201,3
304,-0.5451769291687276,3.819965930021569,0
305,-1.3179974295645072,3.571753437563718,5
306,-10.188260801314554,-3.7200094211030827,1
307,-8.820660247876459,-4.594456362561094,1
308,-6.84680368587157,-8.471043670938826,2
309,-2.0034135815195953,4.450086725677409,0
310,-8.245945081395536,-7.4151744192647415,2
311,-2.8588279382837056,5.2698351863871835,0
312,-10.598216842277383,-4.601984314964781,1
313,-10.975485505186068,-3.7813914151956136,1
314,-0.25201990570729094,4.535591448553887,0
315,-9.472962011356277,-4.430472753832537,1
316,-0.22155601041320683,2.1912358335866013,4
317,-2.6088869993091026,2.7175691979172045,5
318,-6.375995616465815,6.53960595389277,6
319,-7.513205290380321,-7.460539192989531,2
320,-10.133855700864453,3.9725933256743513,7
321,-5.212154633246773,8.192221996552798,6
322,-2.5278346507616893,-0.5544345354328497,4
323,-7.038385237478723,7.653660667548941,6
324,-3.0953745272504296,1.0189088634153858,4
325,-5.53915971114751,5.982760020949387,6
326,-2.191793926846697,5.524623265560857,0
327,-1.2487929418925408,2.1567567807491637,5
328,-6.400050011347933,-3.5017797972316735,3
329,-2.468407102420648,4.963929321701195,0
330,-1.2616794810666683,3.410478979754762,0
331,-5.190843794246872,-3.1018808704842185,3
332,-8.027544748037734,-9.405185537031372,2
333,-4.190672924755682,-2.7080420058291566,3
334,-7.467601439737769,7.2369110512399635,6
335,-1.0793245756145131,4.642597606029892,5
336,-10.503910979186745,3.57983919682444,7
337,-2.2212989994659202,2.5128913045223444,4
338,-7.228065760019156,-7.8779792345082535,2
339,-7.201254693414238,-9.522508509837369,2
340,-1.3295166470463262,3.486775904510923,5
341,-8.329928430107937,6.845528751363418,6
342,-9.056688553948687,1.6475260253051205,7
343,-1.0967988093294934,4.647226961080894,0
344,-5.560688185941217,7.747096330809427,6
345,-1.1283961124922945,4.410490710818537,0
346,-1.8165535784418374,3.07128714582797,0
347,-6.810591434460578,-3.9463857793419495,3
348,-7.924709207525244,-8.591136315639533,2
349,-0.0840919973761387,5.613097766878729,0
350,-1.5179193682827143,1.8901860078774124,0
351,-6.141126214593774,-10.607120034955312,2
352,-5.787048673296119,8.420332258198911,6
353,-6.693958671775692,7.5332779674714105,6
354,-5.417351770633568,8.254441768472367,6
355,-9.108673146950999,-2.1285297607732176,1
356,-9.85883362911693,-5.157449897032907,1
357,-3.7363619278720734,5.353991036188837,0
358,-10.986676960744639,-4.903212406850864,1
359,-9.515536755219642,-5.832635538813373,1
360,-6.7251594875387,7.260886124940423,6
361,-5.422184985527986,7.952998839176078,6
362,-1.1300945815958103,4.544191078840548,0
363,-0.3527506577487447,3.962857888314658,5
364,-5.605203076534878,-2.735652204663729,3
365,-9.033689871435683,-3.512392546682761,1
366,-3.238716191342985,3.577861889986756,0
367,-10.135961466094711,3.1968425816911092,7
368,-8.457221171955748,-2.9889240111154978,3
369,-5.855930273454167,6.121599972312749,6
370,-3.1411703125959822,1.3592589675036812,5
371,-6.168960702486785,-9.2600069745055,2
372,-10.240979365926666,3.673534838410634,7
373,-9.143418878122539,4.637086179143553,7
374,-2.44147158863532,3.9689808860145805,0
375,-0.6184982041330142,3.407838304765252,5
376,-10.890359177165985,-4.114546866904442,1
377,-8.821937505729041,4.252718849331781,7
378,0.15945626857983797,2.4498533483187535,5
379,-10.803890715606558,-3.9042868549901018,1
380,-0.908222670788035,4.546885305290512,0
381,-6.351902729313989,-2.8809601918260506,3
382,-6.077623763301815,5.903765853474606,6
383,-6.899671597128485,-7.176931806542777,2
384,-2.352233501288699,3.346649181090723,5
385,-7.5280192454084105,-8.394891889294307,2
386,-5.982668238314294,8.007874010885631,6
387,0.30187587594526577,4.043749556685184,5
388,-0.7219362195038359,5.03125563631722,5
389,-1.1643485819705592,4.2317867091006605,0
390,-1.2901348240648103,4.5095342822401765,5
391,-8.6887801693716,-3.2202759868207584,1
392,-7.039746273955009,6.83761110573581,6
393,-7.347493365565965,7.839674780126812,6
394,-2.8113003998199817,3.4152777479905887,5
395,-10.400180128222718,-5.430247528548685,1
396,-8.09424461465105,-2.8354715534162516,3
397,-2.426869732280254,5.081060575799166,0
398,-6.485794967907703,-7.308709665047163,2
399,-6.924389320605683,-3.6778656104223595,3
400,-0.7906737489426516,5.156901508708169,0
401,-6.469816649085668,-5.063033221776996,3
402,-6.5683771452994595,-8.077250814201323,2
403,-5.997016572885274,7.1858896677605175,6
404,-1.8429601032685434,5.5074900715116435,0
405,-2.5625290124367615,4.195701809961536,5
406,-7.285762629757945,-5.051497179920423,1
407,-10.624319948250154,-3.1812288699225055,1
408,-6.795723817632865,-3.9479458573070896,3
409,-6.315461329462191,7.560036666364387,6
410,-1.7680363989191157,2.632305607151297,4
411,-6.200545090343195,-4.142012432645056,3
412,-1.2487250074051683,2.798910454274301,4
413,-2.2849019074145076,3.812646801588652,0
414,-9.140164950062706,-3.815463679453377,1
415,-7.616188365846544,3.8113015645511417,7
416,-4.971771196407576,6.641638816086848,6
417,-2.966093978792538,4.482870349002754,0
418,-9.31168839070871,2.040784550796384,7
419,-7.910077612721981,-6.843068873232584,2
420,-5.694618127733985,-3.9523120556570914,3
421,-1.6175417507099057,3.8176785427985855,5
422,-1.8247790164251247,0.13539722478938776,4
423,-9.248034837746017,3.044395215337491,7
424,-6.047886497985169,-8.040117522750016,2
425,-7.334830033518657,-3.866483077702232,3
426,-1.1444862923091539,1.6239554011902388,0
427,-1.7955372320491088,3.609220083350032,0
428,-8.170062893401717,2.0813651024796958,7
429,-6.346198640517901,6.546892194145801,6
430,-11.508789111563305,-4.8247706129581625,1
431,-4.67367631940349,5.68142360342214,6
432,-2.776029923833264,4.48741696981644,0
433,-2.6912854868639675,1.7705324242390312,4
434,-7.150035159591499,-2.76796668732984,3
435,-0.4988637932330444,3.4933013655058134,5
436,-0.631757988778752,4.76998062849676,5
437,-0.68761305873089,-0.4878762939225165,4
438,-1.1544272758111849,3.3870712829603744,5
439,-6.538934715334951,-3.849447624640271,3
440,-3.431440216591099,-0.08538123685305532,4
441,-5.725800647258357,-4.995018304826125,3
442,-6.0187433863160615,-3.8040175999105004,3
443,-2.0301760322941567,0.4408540974721861,4
444,-3.103673711378109,3.90202400589671,0
445,-1.900428920336823,4.229800244642629,5
446,-6.3126123246336565,-7.4972129232055105,2
447,-1.2418894765894999,-1.1457525446254413,4
448,-5.707543524633456,8.54884398463982,6
449,-1.0695204417876893,3.7271060858459273,0
450,-6.756572146512308,-3.457897375095535,3
451,-1.7189278084970188,5.855479273001397,0
452,-6.899472972493475,6.846502760626267,6
453,-6.5307074387151935,7.397045890169922,6
454,-6.158162759406018,8.77263880295623,6
455,-2.4778444841993,4.1775256769436275,5
456,-9.490460919113728,-4.069915971419951,1
457,-10.360765954447793,-5.3854155735121125,1
458,-9.660027229081125,2.392594202368825,7
459,-9.737266423961103,4.572100654845546,7
460,0.2268520794635449,2.6911308212613014,5
461,-9.718557050018438,-2.312794898807936,1
462,-6.55347712010605,-3.710797613478306,3
463,-9.679698207233933,-4.843620099471454,1
464,-1.420988812049363,1.1372125466002845,4
465,-7.315758619770371,-5.120952782878719,3
466,-5.044579834166752,6.572272083755552,6
467,-8.154417188759215,-7.614089882553484,2
468,1.1712517360165573,4.110522605032757,5
469,-6.153382503661715,9.586344585456201,6
470,-11.286785117624301,4.31341730182947,7
471,-5.2166670381301765,-3.10984484522288,3
472,-8.323232100940722,-8.78702015832073,2
473,-8.859602512340826,2.2072348208865042,7
474,-11.617358197473758,-1.9482080218166131,1
475,-1.5947359301072024,3.201595646717797,5
476,-6.337763381840189,7.553362214141229,6
477,-2.932118661194514,4.720037589306593,0
478,-5.572984822762481,-8.12321657845237,2
479,-9.263940174626537,-7.223071107232345,2
480,-6.681855313900533,-7.211902520074506,2
481,-7.937384624045834,-9.247018550111866,2
482,-9.694122744584325,-4.754135586929971,1
483,-4.526433806291866,-2.612501643432061,3
484,-6.697339394695679,7.992411242247134,6
485,-0.6194707527944243,3.4880498305431358,0
486,-10.735188054556243,3.129166727443295,7
487,-8.972834119644027,3.1104141587975938,7
488,-11.543581703787275,4.456673298098316,7
489,-1.3652148487853135,0.041084220038832164,4
490,-7.760909854953894,-6.216096523999735,2
491,-9.483300943086778,-3.970599412622922,1
492,-6.821767685485499,-3.351039332743616,3
493,-2.5650485363324234,5.458190929105348,5
494,-6.015531197360119,8.25824447277698,6
495,-1.743577643472567,0.19465906789610188,4
496,-0.23594547659953236,5.310489042846688,0
497,-5.3197433146146125,9.532641287416347,6
498,-1.0572406256528906,4.826772072490221,0
499,-0.9179412774422421,4.472603252656081,5
500,-0.7737341069826124,4.596351518226257,0
501,-6.356498040855914,-5.085530998057091,3
502,-5.340556163094737,4.877223865140616,6
503,-7.19658774623203,-5.98089530836862,2
504,-6.465304162930961,8.06903219943815,6
505,-0.3498540002658661,3.251507233913797,0
506,-7.044179396875743,-3.343096174860504,3
507,-2.1924035376241244,0.044876520747599735,4
508,-9.711442888383765,3.225267492526272,7
509,-5.287383796586653,9.000315191893957,6
510,-7.207472475487384,-7.887297960255793,2
511,-8.498912912609823,-7.526321798653749,2
512,-7.438358639046318,-9.474334678279915,2
513,-7.075408359078754,-8.541469011613252,2
514,-8.523218123021703,-7.201846292144099,2
515,-7.5745509242714855,-7.72945467442954,2
516,-2.9439140738232705,0.13748694344002066,4
517,-0.5056018322252618,4.455744343125443,5
518,-5.999823203006079,-2.360320852568886,3
519,-1.7440679333531492,4.109127986069658,0
520,-10.408310511287626,3.2554643850949807,7
521,0.6653032173257474,3.6961842892910117,5
522,-9.550539903964015,1.8796623140167097,7
523,-9.58683956565403,-3.7619846322242845,1
524,-4.102248328806937,6.750602754103195,6
525,-1.252144167326211,4.356650484304081,5
526,-9.10392839827206,-3.0040804611298237,1
527,-8.894101817407636,-7.918791382656169,2
528,-12.084103069109627,-3.591546906792158,1
529,-2.1066884707345177,5.63099757364866,0
530,-1.230033765926555,3.7994914706431153,0
531,-1.6353293308191668,1.0373760164984784,4
532,-8.85312194564929,3.363110391207776,7
533,-6.953852396515957,7.7914164491527655,6
534,-8.56387963510464,4.365525939637236,7
535,-6.773223673532062,-3.393529064950506,3
536,-8.023555382317907,3.4527622738059756,7
537,-3.032434367792844,1.9775434232511724,4
538,-9.264580396791775,3.4129913319396152,7
539,-1.6910582322105878,5.818926808161686,5
540,-8.354893442047208,4.173270991738871,7
541,-9.417382391049872,-4.926616132612445,1
542,-2.1577734695795976,4.095504890540311,0
543,-0.966193680288135,3.648422540286929,0
544,-9.609977840910151,-4.3081473093738785,1
545,-6.50464995721745,7.889024579130427,6
546,-1.2360655518844066,4.483829937191721,0
547,-5.558111462187005,-3.2805623025301096,3
548,-4.126617529011332,-2.7205659701053655,3
549,-7.140933149812769,-8.48009418333959,2
550,-10.275269473257666,3.8378999846348254,7
551,-5.589976315604624,-1.911331065248739,3
552,-5.426438714165958,6.671067395750941,6
553,-7.5098771863736555,-9.369499127206184,2
554,-1.3439249587069142,2.3842886530191585,0
555,-10.520068968788797,-4.3226044491921725,1
556,-1.0114843575417014,0.7671496278158378,4
557,-5.746537272931295,-3.456517433963029,3
558,-1.1672233500118707,3.7258117278342757,0
559,-0.9226536628800849,3.5724332198831146,5
560,-5.956778911497121,-1.8386732329203301,3
561,-6.4640244704903145,-3.3316738450253625,3
562,-7.892566140930741,-7.1893235071820865,2
563,-1.9474073332746025,0.30606140250122627,4
564,-7.2974850677387355,-7.350291437507583,2
565,-0.353353840813071,3.8018868996787853,0
566,-9.682172278045673,-9.967955192191308,2
567,-1.5173085334222018,4.9199953488317085,0
568,-10.185338852764328,-4.10228977650768,1
569,-1.4672864790037081,3.15304834026634,5
570,-10.97987346168177,-4.400656709116582,1
571,-9.639050137192529,5.378676547063179,7
572,-4.220943613918441,-5.728250630090605,2
573,-2.147617327663519,4.258919773996259,5
574,-1.9448123697932678,3.9210700726912537,5
575,-9.705840719340852,3.4970408379787283,7
576,-1.6614513887865232,3.0098694442477294,0
577,-2.123503260288858,0.00251867844164122,4
578,-4.745269423993084,7.08749437976348,6
579,-1.9406585235205949,4.652254663646393,5
580,-2.8812119805634846,-1.4185579669691366,4
581,-1.7071187528135612,1.7123095880314612,4
582,-10.458303899930808,2.9652824706041674,7
583,-5.813779808703397,-1.7722790564302953,3
584,-1.8371921019320705,2.896033493755593,0
585,-5.508569581759161,-4.1642452756757,3
586,-5.635809818753373,-2.068632814623693,3
587,-8.35401222313266,-8.043445158511695,2
588,-10.180312324925936,3.742360943392414,7
589,-5.896965981148622,-1.8584861143226077,3
590,-1.7800244777370269,3.1733691333967347,0
591,-5.808144712776406,-7.414134268381422,2
592,-6.220758816102108,-3.902257264035262,3
593,-9.662881762216308,3.0662103479540894,7
594,-1.5394009534668904,5.023692978550581,0
595,-6.3200022421569,-2.745939148543762,3
596,-2.1906148648831514,3.7546001818884047,5
597,-3.886672537798534,2.707156264120866,0
598,-1.7865707283981311,0.7438441376373423,4
599,-2.0784978036266426,3.9273049537157556,0
600,-1.7155165628952633,1.228403900047451,4
601,-3.2015643374560714,2.8648164846162274,4
602,-10.640586098572733,-3.118290182002056,1
603,-7.000164811470186,-7.596229164451546,2
604,-2.8406630787203424,3.94655976440858,0
605,-8.220673834757028,-7.040879452037403,2
606,-8.03083739189023,-7.8345355618435795,2
607,-5.926709414376662,-7.857788439965406,2
608,-0.7042737202317353,1.1627095871237116,4
609,-10.022693221124902,3.651009638802282,7
610,-11.035001673008086,-4.8778897589392525,1
611,-5.980056257584639,-3.257447745883002,3
612,-6.912227957921988,1.8732081164612056,7
613,-10.773607327624967,-4.958945769319179,1
614,-5.885691147736342,7.423557137827381,6
615,-2.773478012371948,0.7640269840583294,4
616,-7.290523958917265,7.642875109853139,6
617,-0.8743329863138314,3.741622101875948,0
618,0.2799060024449538,4.3851664316516334,5
619,-2.8636863814623954,3.372588272345544,4
620,-9.94106271544839,4.56411627204974,7
621,-8.541185117180325,-3.636711311659247,1
622,-11.028510531411886,-4.225287347047755,1
623,-10.862542445118688,-3.3445994650215023,1
624,-7.099700291944954,-2.9433974836886954,3
625,-8.617832602582155,-4.110191157877973,1
626,-1.3286761443243034,2.942205179972802,5
627,-2.8527989341471867,0.37752280365955143,4
628,-8.702261947369669,3.7475816593774676,7
629,-4.97122032098898,-2.9501899800205127,3
630,-0.9985079554903988,0.08711571175247146,4
631,-1.598901514808876,3.879805493868751,5
632,-5.988464669977375,-3.646619413544899,3
633,-7.386168704754404,-0.7871509563581913,3
